split,label,filename,ext,path,width,height,mode
train,no_cancer,LUNG MRI-NC (343).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (343).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (344).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (344).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (345).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (345).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (346).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (346).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (347).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (347).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (348).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (348).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (349).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (349).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (35).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (35).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (350).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (350).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (351).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (351).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (352).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (352).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (353).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (353).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (354).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (354).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (355).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (355).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (356).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (356).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (357).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (357).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (358).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (358).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (359).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (359).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (36).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (36).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (360).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (360).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (361).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (361).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (362).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (362).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (363).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (363).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (364).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (364).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (365).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (365).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (366).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (366).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (367).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (367).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (368).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (368).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (369).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (369).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (37).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (37).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (370).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (370).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (371).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (371).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (372).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (372).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (373).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (373).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (374).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (374).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (375).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (375).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (376).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (376).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (377).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (377).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (378).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (378).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (379).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (379).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (38).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (38).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (380).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (380).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (381).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (381).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (382).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (382).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (383).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (383).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (384).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (384).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (385).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (385).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (386).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (386).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (387).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (387).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (388).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (388).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (389).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (389).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (39).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (39).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (390).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (390).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (391).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (391).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (392).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (392).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (393).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (393).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (394).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (394).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (395).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (395).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (396).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (396).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (397).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (397).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (398).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (398).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (399).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (399).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (4).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (4).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (40).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (40).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (400).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (400).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (401).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (401).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (402).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (402).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (403).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (403).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (404).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (404).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (405).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (405).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (406).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (406).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (407).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (407).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (408).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (408).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (409).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (409).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (41).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (41).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (410).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (410).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (411).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (411).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (412).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (412).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (413).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (413).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (414).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (414).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (415).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (415).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (416).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (416).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (417).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (417).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (418).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (418).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (419).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (419).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (42).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (42).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (420).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (420).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (421).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (421).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (422).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (422).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (423).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (423).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (424).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (424).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (425).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (425).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (426).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (426).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (427).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (427).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (428).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (428).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (429).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (429).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (43).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (43).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (430).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (430).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (431).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (431).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (432).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (432).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (433).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (433).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (434).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (434).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (435).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (435).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (436).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (436).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (437).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (437).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (438).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (438).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (439).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (439).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (44).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (44).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (440).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (440).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (441).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (441).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (442).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (442).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (443).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (443).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (444).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (444).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (445).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (445).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (446).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (446).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (447).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (447).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (448).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (448).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (449).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (449).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (45).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (45).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (450).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (450).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (451).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (451).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (452).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (452).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (453).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (453).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (454).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (454).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (455).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (455).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (456).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (456).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (457).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (457).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (458).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (458).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (459).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (459).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (46).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (46).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (460).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (460).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (461).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (461).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (462).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (462).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (463).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (463).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (464).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (464).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (465).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (465).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (466).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (466).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (467).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (467).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (468).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (468).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (469).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (469).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (47).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (47).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (470).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (470).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (471).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (471).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (472).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (472).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (473).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (473).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (474).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (474).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (475).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (475).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (476).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (476).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (477).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (477).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (478).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (478).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (479).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (479).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (48).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (48).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (480).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (480).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (481).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (481).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (482).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (482).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (483).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (483).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (484).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (484).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (485).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (485).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (486).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (486).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (487).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (487).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (488).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (488).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (489).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (489).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (49).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (49).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (490).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (490).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (491).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (491).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (492).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (492).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (493).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (493).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (494).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (494).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (495).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (495).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (496).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (496).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (497).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (497).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (498).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (498).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (499).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (499).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (5).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (5).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (50).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (50).png,512,512,RGBA
train,no_cancer,LUNG MRI-NC (500).png,.png,..\dataset\lung_cancer_MRI_dataset\train\no_cancer\LUNG MRI-NC (500).png,512,512,RGBA
