canonical_label,path_a,source_a,path_b,source_b,phash_distance,ahash_distance
Normal,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\normal\4 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\normal\4 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\normal\4 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 - Copy (3).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\normal\4 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\normal\4 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\44.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (123).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (124).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (173).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (175).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (176).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (177).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (2).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (60).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (61).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\151.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 - Copy (3).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\44.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (123).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (124).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (173).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (175).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (176).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (177).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (2).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (60).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (61).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\151.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 - Copy (3).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\44.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (123).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (124).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (173).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (175).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (176).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (177).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (2).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (60).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (61).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\151.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 - Copy (3).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2) - Copy.png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\44.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (123).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (124).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (173).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (175).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (176).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (177).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (2).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),2,2
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (60).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\Normal cases\Normal cases (61).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\12 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\151.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),0,0
Normal,D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\normal\12 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Normal cases\4 (2) - Copy.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),2,2
