path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_id,group_size,label_conflict,group_sources,cross_dataset_duplicate,matches_real_pool_md5,matches_real_pool_phash
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (71).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (71).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44a27ed795aa431,15297082985214026801,003c7ededf7e3c00,23450b4638cd3d7c9285504f75a9caca,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::71,1976.0,479,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (72).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (72).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44b27e5795aa431,15297364425830999089,003c7edadb7e3c00,7f1ce781bd6ed2b0c64cd5db2570a888,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::72,2295.0,714,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (73).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (73).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44a27ed795aa431,15297082985214026801,003c7edadb7e3c00,44877cbe779a2e6b452135dea0fd3b5e,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::73,1976.0,479,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (74).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (74).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44a27ed795aa431,15297082985214026801,003c7edadb7e3c00,79e7fdbed3aea2522d3011bbeedb318e,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::74,1976.0,479,20,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (75).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (75).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44b27e5795aa431,15297364425830999089,003c7edadb7e3c00,ccbc802d70762522c81fc0840614be15,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::75,2295.0,714,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (76).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (76).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44b27e5795aa431,15297364425830999089,003c7edada7e3c00,e82a2be2ab02977743181be603bf48e5,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::76,2295.0,714,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (77).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (77).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d44b27e5795aa431,15297364425830999089,003c7edada7e3c00,e4bc02064aa814078dc29c19090dc37d,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::77,2295.0,714,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (78).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (78).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,dc4b26e5795aa431,15873824078622794801,003c5edada7e3c00,ffb458fcfc52990b7165a3dd76ca3235,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::78,2301.0,715,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (79).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (79).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,843e7ae06c97b23a,9529188965875692090,00003c7effff3c00,cafdda17f713745c2eff85b3f8b6eee7,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::79,2302.0,716,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (8).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (8).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,991a66ed6c56303b,11032243407108321339,003c1e5cdb5b3c00,2af56273e445ba9b5d34f7deded968b5,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::8,1927.0,440,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (80).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (80).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,843e3ae06d97933a,9529118597148283706,00003c7efbff3c00,e6519c02034d5a19de3d88e9d2c940bc,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::80,2304.0,717,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (81).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (81).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,853e3ae06d96933a,9601176191186146106,00003c7efbff3c00,f782a64d6d107e7c2009f81d98d6ce3d,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::81,2305.0,718,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (82).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (82).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,85373ae86d87923a,9599205900707926586,00003e7efbff3c00,bc9806ee5df6ca143bb620421a11fdcc,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::82,2306.0,719,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (83).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (83).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5373ae869c7849a,14210891919072396442,00003e7afbff3c18,f28af971278f01f22fd544f09dc9b7b2,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::83,2307.0,720,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (84).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (84).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5333aec6993869a,14209766036342015642,00003e7efbff3c18,d910c6d7a360765060e12e4cb06e6297,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::84,2308.0,721,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (85).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (85).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5333aec699384da,14209766036342015194,00007e7efbff3c18,dcc2b6623631be87688ff3abd78e1813,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::85,2309.0,722,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (86).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (86).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5333e6c699384cb,14209769884632712395,00007e7efb7f3c18,fd59538267bb087232ed64e0290a9d4b,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::86,2310.0,723,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (87).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (87).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5133aec6993944f,14200758837087278159,00007e7efb7e3c00,a8bbc6aa9236f7902c160af7709f3c65,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::87,2311.0,724,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (88).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (88).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,c5133a6c699394f6,14200758287331464438,00187e7efb7e3c00,be0cc7f63353dfd05e16b949a3c0ab1d,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::88,2312.0,725,4,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (89).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (89).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4311bc3ec,10456072886226240492,00003c7e7e7e0000,f04088189e62536de332ba33f9e33262,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::89,2313.0,726,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (9).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (9).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,981a66ed69763433,10960185813022159923,003c1e1cdb5a3c00,c2c40dfba8db0c87c7e0dfdf0933c5a3,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::9,1928.0,441,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (90).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (90).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4311bc3ec,10456072886226240492,00003c7e7e7e0000,65f1def0674d8aca02713206b695f7ab,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::90,2313.0,726,8,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (91).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (91).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4311bc3e5,10456072886226240485,00003c7e7e7e0000,cbd6d032ac081b0d056086ac89dc47ef,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::91,1867.0,398,32,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (92).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (92).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4311bc3e5,10456072886226240485,00003c7e7e7e0000,822c858b4433bc2feec6ea49ac61dfde,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::92,1867.0,398,32,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (93).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (93).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4311bc3e5,10456072886226240485,00003c7e7e7e0000,580e4023d70bd61d82e13d4576c562d1,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::93,1867.0,398,32,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (94).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (94).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4301bd3e5,10456072886209467365,00003c7e7e7e0000,546b4a24a206aa940f2c783332584e75,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::94,2319.0,727,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (95).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (95).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4301bd3e5,10456072886209467365,00003c7e7e7e0000,03d5d08d8d88ccc34c7bda4329ecab4b,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::95,2319.0,727,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (96).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (96).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4301bd3e5,10456072886209467365,00003c7e7e7e0000,5e0f62954feb7bc37d3f123c745205c8,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::96,2319.0,727,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (97).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (97).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,911b6ee4301bd3e5,10456072886209467365,00003c7e7e7e0000,51bed0234aac3472e1148f2930dbd75e,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::97,2319.0,727,16,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True,,
