path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5,case_key,group_root,group_id,group_size,label_conflict,group_sources,cross_dataset_duplicate
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\adenocarcinoma\adenocarcinoma (239).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),adenocarcinoma,adenocarcinoma (239).png,Malignant,Adenocarcinoma,True,False,False,445,279,1.595,c11e16ebce3c3a64,13915585100654590564,3c20525af9cb5a7e,ab5f0860024996b7ab7bfc65d64fc48f,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|adenocarcinoma::239,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\squamous cell carcinoma\squamous cell carcinoma (143).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),squamous cell carcinoma,squamous cell carcinoma (143).png,Malignant,SquamousCellCarcinoma,True,False,False,456,269,1.695,946b437b1bcc2ce1,10694715936147778785,3c4e5adbdbda7e3c,a1a4fab18f34b35038ebfd02530fbfe8,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|squamous cell carcinoma::143,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\squamous cell carcinoma\squamous cell carcinoma (144).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),squamous cell carcinoma,squamous cell carcinoma (144).png,Malignant,SquamousCellCarcinoma,True,False,False,438,248,1.766,c17e46306b676e32,13942658670159949362,207efec3437e7e3c,2c740b183a561cdaa224f1053536f862,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|squamous cell carcinoma::144,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000099 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000099 (2).png,Malignant,Unspecified,True,False,False,456,269,1.695,946b437b1bcc2ce1,10694715936147778785,3c4e5adbdbda7e3c,a1a4fab18f34b35038ebfd02530fbfe8,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000099,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000099 (3).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000099 (3).png,Malignant,Unspecified,True,False,False,438,248,1.766,c17e46306b676e32,13942658670159949362,207efec3437e7e3c,2c740b183a561cdaa224f1053536f862,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000099,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000099 (7).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000099 (7).png,Malignant,Unspecified,True,False,False,445,279,1.595,c11e16ebce3c3a64,13915585100654590564,3c20525af9cb5a7e,ab5f0860024996b7ab7bfc65d64fc48f,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000099,901,221,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000112 (2).png,Chest CT-Scan images Dataset (Mohamed Hany),valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000112 (2).png,Malignant,Adenocarcinoma,True,False,False,377,251,1.502,cd7a43694a4d7e24,14806220844431146532,304ed3dbdbcb7a3c,5f188036673da31122a75a4ca40d3ec4,Chest CT-Scan images Dataset (Mohamed Hany)|valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000112 (9).png,Chest CT-Scan images Dataset (Mohamed Hany),valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000112 (9).png,Malignant,Adenocarcinoma,True,False,False,338,269,1.257,9816456b5e687679,10959023070700402297,003e5e9c8d89d97e,d1db07984a719fe1ee1e9a8e6b9197f3,Chest CT-Scan images Dataset (Mohamed Hany)|valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Chest CT-Scan images Dataset (Mohamed Hany)\valid\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000112.png,Chest CT-Scan images Dataset (Mohamed Hany),valid/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000112.png,Malignant,LargeCellCarcinoma,True,False,False,370,181,2.044,d42f424b4b4b5b4d,15289512151099333453,38567efe7e7e7e7c,9c47d8ed6b6adaef64ab0e0e6d537c0c,Chest CT-Scan images Dataset (Mohamed Hany)|valid/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\valid\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000112 (2).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000112 (2).png,Malignant,Adenocarcinoma,True,False,False,377,251,1.502,cd7a43694a4d7e24,14806220844431146532,304ed3dbdbcb7a3c,5f188036673da31122a75a4ca40d3ec4,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\valid\adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib\000112 (9).png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib,000112 (9).png,Malignant,Adenocarcinoma,True,False,False,338,269,1.257,9816456b5e687679,10959023070700402297,003e5e9c8d89d97e,d1db07984a719fe1ee1e9a8e6b9197f3,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/valid/adenocarcinoma_left.lower.lobe_T2_N0_M0_Ib::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\valid\large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa\000112.png,CT Scan Images for Lung Cancer (Dishan rathi20),Data/valid/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa,000112.png,Malignant,LargeCellCarcinoma,True,False,False,370,181,2.044,d42f424b4b4b5b4d,15289512151099333453,38567efe7e7e7e7c,9c47d8ed6b6adaef64ab0e0e6d537c0c,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/valid/large.cell.carcinoma_left.hilum_T2_N2_M0_IIIa::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\adenocarcinoma\adenocarcinoma (8).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),adenocarcinoma,adenocarcinoma (8).png,Malignant,Adenocarcinoma,True,False,False,377,251,1.502,cd7a43694a4d7e24,14806220844431146532,304ed3dbdbcb7a3c,5f188036673da31122a75a4ca40d3ec4,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|adenocarcinoma::8,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\adenocarcinoma\adenocarcinoma (9).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),adenocarcinoma,adenocarcinoma (9).png,Malignant,Adenocarcinoma,True,False,False,338,269,1.257,9816456b5e687679,10959023070700402297,003e5e9c8d89d97e,d1db07984a719fe1ee1e9a8e6b9197f3,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|adenocarcinoma::9,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)\large cell carcinoma\large cell carcinoma (8).png,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ),large cell carcinoma,large cell carcinoma (8).png,Malignant,LargeCellCarcinoma,True,False,False,370,181,2.044,d42f424b4b4b5b4d,15289512151099333453,38567efe7e7e7e7c,9c47d8ed6b6adaef64ab0e0e6d537c0c,CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|large cell carcinoma::8,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000112 (2).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000112 (2).png,Malignant,Unspecified,True,False,False,377,251,1.502,cd7a43694a4d7e24,14806220844431146532,304ed3dbdbcb7a3c,5f188036673da31122a75a4ca40d3ec4,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000112 (9).png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000112 (9).png,Malignant,Unspecified,True,False,False,338,269,1.257,9816456b5e687679,10959023070700402297,003e5e9c8d89d97e,d1db07984a719fe1ee1e9a8e6b9197f3,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\000112.png,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,000112.png,Malignant,Unspecified,True,False,False,370,181,2.044,d42f424b4b4b5b4d,15289512151099333453,38567efe7e7e7e7c,9c47d8ed6b6adaef64ab0e0e6d537c0c,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::000112,935,229,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|CT Scan Images of Lung Cancer Patients.(MD. NAFEES IMTIAZ)|Chest CT-Scan images Dataset (Mohamed Hany)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\MalignantCases\Malignant case (539).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/MalignantCases,Malignant case (539).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,a7fc4603b71b97678d0fb6a9a839bdfa,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/test/MalignantCases::539,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\test\MalignantCases\Malignant case (540).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/test/MalignantCases,Malignant case (540).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,2178fbaf9dcbfd83031167e677e98e27,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/test/MalignantCases::540,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\valid\Malignant cases\Malignant case (541).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/valid/Malignant cases,Malignant case (541).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,897e11b115a138614a27d8f9bc4ce9a9,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/valid/Malignant cases::541,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (539).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (539).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,a7fc4603b71b97678d0fb6a9a839bdfa,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases::539,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (540).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (540).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,2178fbaf9dcbfd83031167e677e98e27,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases::540,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)\The IQ-OTHNCCD lung cancer dataset\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (541).jpg,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar),The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (541).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,897e11b115a138614a27d8f9bc4ce9a9,IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|The IQ-OTHNCCD lung cancer dataset/The IQ-OTHNCCD lung cancer dataset/Malignant cases::541,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (539).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (539).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,a7fc4603b71b97678d0fb6a9a839bdfa,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::539,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (540).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (540).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,2178fbaf9dcbfd83031167e677e98e27,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::540,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)\The IQ-OTHNCCD lung cancer dataset\Malignant cases\Malignant case (541).jpg,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes),The IQ-OTHNCCD lung cancer dataset/Malignant cases,Malignant case (541).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,897e11b115a138614a27d8f9bc4ce9a9,Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset/Malignant cases::541,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Malignant cases\Malignant case (539).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),Malignant cases,Malignant case (539).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,a7fc4603b71b97678d0fb6a9a839bdfa,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )|Malignant cases::539,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Malignant cases\Malignant case (540).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),Malignant cases,Malignant case (540).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,2178fbaf9dcbfd83031167e677e98e27,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )|Malignant cases::540,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )\Malignant cases\Malignant case (541).jpg,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),Malignant cases,Malignant case (541).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,d06b6fc4b01bc764,15018220272955934564,00003c7e7e7e0800,897e11b115a138614a27d8f9bc4ce9a9,The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy )|Malignant cases::541,1260,330,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (175).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (175).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,81c76e3cb1319ace,9351564358208035534,00003c7e7f3c0000,70dd5a59fd7a9cc6fe9856998ff55cf9,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::175,1949,458,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
D:\skripsi\Dataset\CT Scan Images for Lung Cancer (Dishan rathi20)\Data\train\Malignant cases\Malignant case (176).jpg,CT Scan Images for Lung Cancer (Dishan rathi20),Data/train/Malignant cases,Malignant case (176).jpg,Malignant,Unspecified,True,False,False,512,512,1.0,81c76e3cb1319ace,9351564358208035534,00003c7e7f3c0000,77da198f1e47ab65df85550c90d97267,CT Scan Images for Lung Cancer (Dishan rathi20)|Data/train/Malignant cases::176,1949,458,12,False,CT Scan Images for Lung Cancer (Dishan rathi20)|IQ-OTHNCCD - Lung Cancer Dataset (Aditya Mahimkar)|Lung cancer dataset (IQ-OTHNCCD)(Waseim Nagah Hennes)|The IQ-OTHNCCD lung cancer dataset ( Hamdalla F. Al-Yasriy ),True
