path,source_dataset,raw_folder,filename,canonical_label,subtype,is_labeled,is_synthetic_source,corrupt,width,height,aspect_ratio,phash,phash_int,ahash,md5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (28).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (28).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9932466d433c6f39,11038963071731920697,3c5e1c9d99995a7c,e7768c67eb83f426e7ea1b4bc6a3a21b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (29).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (29).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,909143c76f4fc47c,10417181936929719420,3c4e5edfdf7e1800,4482ff80ec8e410b9d5d11c2b1642f35
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (3).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (3).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,819316177b3a9379,9336830742576665465,047e7f797b7e0000,df1f4531c056655e8e4bbfa6b2cc4270
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (30).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (30).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,989a27cd6dfa8438,10996145203445400632,1c3c5edc5a7e1c00,05a4dccd10af878da851c7a872b09471
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (31).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (31).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94d807877a5bcc6c,10725330791037652076,3c5e5adedb7e0c00,5d6c647b96650f215626d46e0be1cabb
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (32).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (32).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91315ee6687e8d29,10462247753046986025,182e1a5e5b7e3c1c,380748679cacb2005e00a5aa819e9312
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (33).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (33).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,dc9002c66d6fcd3c,15893206136253304124,3c5ededbd37e0018,3a6c427832984982ee98493d633de539
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (34).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (34).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,c5c112a6787bc56d,14249691202172208493,087e7afbfb7e1818,61c6dd67a3922149b780197d632515a2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (35).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (35).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91315ee6687e8d61,10462247753046986081,183c1a5e5b7e3c1c,4bc5e0688ff3485944c3c12895f874b4
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (36).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (36).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94354bc63d4ecc78,10679525406183181432,3c4e5a5a5a7e1818,45f2ea300d7e8763dcac970d315834a0
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (37).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (37).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9a12856dc72e563e,11102082737961326142,3e1c9c1c1c99997e,5d04ed68b632fc544ccf42e3ff0c3660
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (38).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (38).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,989a27ed6d4e243c,10996145340873057340,183c1edcdb5a3c00,2061e701d5bf31a2dcaadae4d63e9eae
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (39).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (39).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,97973a5a75610e45,10923263581401189957,003c7eeffe3c0000,01ef40b2c0233edda714a7e40a54729e
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (4).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (4).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,c4971bb23b726c32,14165821605232667698,043e7ed3c3ff7e00,eba594f75d3e96bd6e66114c73a21fab
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (40).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (40).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9932466d4e3c6b39,11038963071916469049,247e1c9d99995a7c,354fba0d9e03fbfc546a4eb2fa99a90c
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (41).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (41).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d44a07a47bcc689f,15297047487350335647,382e5adade5a7e0c,da79352caf7f4c2bb20ea591507aeb38
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (42).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (42).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9454478f3b3b646c,10688246496156673132,103c52cfdf7e0c00,eb3e827b5883218f2e070ece856cad9b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (43).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (43).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d45443873f5b646c,15299928082247017580,3c7e5adfdf7e3c00,a4b03bd2ff5a0fa66b8084debb88fbf7
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (44).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (44).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94936bc66d0f343c,10706019239167210556,007c5edede7e3800,530118291705f49b6274aaf14aff1d42
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (45).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (45).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,911b4eec6cce3913,10456037737215441171,183c2c3e7e7f7e18,3dcd11af84e8e72b776bae54f93f5e60
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (46).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (46).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d924843b573c7a72,15646776395793463922,047bd1998989db7e,44df52a91609131beccdb78321367f1b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (47).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (47).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d926853b163c727c,15647340444167991932,067b91999989db7e,33f7ffbc7efd47dde69ea97050703bb7
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (48).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (48).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d00646fd29d47cd3,14989746462891736275,003c7e5adbdb7e00,3e0d3a3fa390251f8f9be4a48a0ee4d2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (49).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (49).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d09143c66d2f743d,15028867951026467901,207c5ededf7e1800,331d1c2df68609a4281d48a0855f2b92
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (5).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (5).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94914bc66f4fc43c,10705421104879486012,304c5edede7e1800,413bfe87d8a82b86f9774279fce23762
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (50).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (50).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d92742bf8e341b38,15647548820814043960,3c5a1899998b5a7c,7d1363e0747558a6445e029eec5e77a2
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (51).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (51).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d92742bf8e341b38,15647548820814043960,3c5a1899998b5a7c,c8a90b1518c980f84804da42f591577d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (52).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (52).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91196ece61795e25,10455509842594979365,183c1e7a7e7e0000,cc827262543043a06cbcf02a28d1ca9b
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (53).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (53).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,919146d66f4e3879,10489242893926938745,247e5a5acb7e3c00,cef1b876d39f118744807032a0dcccf9
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (54).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (54).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,993a466d472c6e39,11041214871611665977,3c5e1c9d99985a3c,920fbb040b81ea45cf47436c7091116a
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (55).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (55).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,994456b33b5ecc68,11044047514014501992,3c3e5adfdb7e3c00,878f31f0d19da42c0335dc2b139985b9
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (56).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (56).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d41243af2bfd6c30,15281350905257880624,007c56d3d3ff7e3c,4b536a0ab5bcde3f257643171cf75078
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (57).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (57).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,819356173b3a9379,9336901110247101305,047e7f797b7e0000,c4b930354b5c39d87380d9d8b228f2be
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (58).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (58).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d4c44bdb3d0bcc34,15331462436470115380,187c5adadf7e1800,0698103a72cc78019c2cafb967a80809
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (59).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (59).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,914b6f946cce303b,10469584442024144955,003c1c1c1e5e3c00,e7bacb01ad2cc08eef7e5ed17edf9eed
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (6).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (6).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,911b6ec0698e25ef,10456072732554438127,183c185a7a7e3e00,ff646f5d7917d397d8efacc42b7ecb65
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (60).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (60).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91d11667486e8fec,10507204038484725740,3c1e1e5a5a3e141c,128ebb56a297025790a2bb86701a6942
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (61).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (61).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d4d403832f2bdd6c,15335886493070384492,3c7edadbff7e0000,1dade5a5bdf242891b0b4e9e4c938213
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (62).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (62).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d4f40b1b7d3d4074,15344902043051311220,003c7ed7fe3c0018,fc4a284d8ad5cbdc48384418fcd4408a
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (63).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (63).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,c12f17796a3869c5,13920370783466056133,003e7bdbdbcb7e7c,0abeef7401893b178ac96e24af86eb55
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (64).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (64).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d0466b9b393d6474,15007801122683184244,003c56dede7e0800,91651f26b4318d77569a5a6cc0376b27
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (65).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (65).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,989143c66d6fcc3c,10993642684906720316,3c5e5edbdb7e0018,ce48d27a44cfd7e0161cce48326a7359
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (66).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (66).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,991b26e46f4e2c39,11032454474735955001,182c5c98db5a3c00,3a37806a6a9d861516d1c9d52eb4ca35
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (67).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (67).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,8193361f2b3a1779,9336865959966283641,047e7f797b7e0000,f6057266fd00100fba0cbc57260864ec
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (68).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (68).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94d80b877a5bcc6c,10725335189084163180,3c7e5adedb7e0c00,2fc82700c7d50c7ec5b3dc1003259469
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (69).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (69).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,981a276d7b842ccf,10960115994336701647,181c1e5eda5a7e0c,0e529bc06dc10f22ada2f593eb4c5485
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (7).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (7).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,89a51617797a5b68,9918358044431506280,047bfbdbfb3e0018,e3b3e7e29be03939a241d205d3e82300
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (70).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (70).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,c5c512963a7bc56c,14250817032319386988,3c7e7adbfb7e0818,4151086d7a2cb801e56e044b749807d0
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (71).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (71).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9a16456f473e5638,11103138275567490616,245c9c9c9c89997e,ad068202110e1019694a44a9671f0303
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (72).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (72).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d4f043822f3bcd6c,15343838156868537708,3c7edadbdf7e0018,f3550d75b8e0e20f31d4db270834ce6a
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (73).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (73).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,dcc92bb1752f043c,15909295199838209084,383c5c5ada7e3c00,4913e848804a7f61abcd5b6370d475fa
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (74).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (74).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91937ec6253a9371,10489867346569237361,1c3c7e7a7a7e1800,cbda255e100309924d2d91a06f7d81bd
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (75).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (75).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,c18216157f7e966a,13943731677881603690,267f7dfdfb3e0000,f2ff4747034adc9b0cef9869888418e5
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (76).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (76).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9836456f4e387a39,10968030286863432249,047e5d9d9d995a3e,0adb39903994e0e50b7532a498ec174d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (77).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (77).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,9d5142ee5bc72c91,11335915328577678481,304c9a99999b7f0c,934f653f35ffbbc0f94fa4767d3ca989
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (78).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (78).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,945c43873f5b646c,10690493863633314924,183e5adfdf7e3c00,c6d2b339c4a179d368e5ad6c0b16e86d
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (79).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (79).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,89a116777b3a1969,9917232556870867305,047e7bf9fb3e0018,5c77853b3c0be337f588c59d97f6cee7
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (8).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (8).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,94906bc76f4fc42c,10705174818569831468,3c5e5ededa7e1800,c73c969de66ee45d9c79e7220a3bb6b4
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (80).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (80).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d0c26f8b393d6474,15042708349122339956,003c76dede7e0000,1d18ed998a793bcd4d0c57d23cc7eb3a
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\contour_crop (9).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,contour_crop (9).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,989a27ed6d4e243c,10996145340873057340,183c1edcdb5a3c00,497119939f36ccf76e155b60881207f6
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\gaussian_blur (1).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,gaussian_blur (1).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,91936e2e61399397,10489849102554731415,003c7e5e7e3c0000,a621c0fcdcd5ca80238512a4a61c5462
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\gaussian_blur (10).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,gaussian_blur (10).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,dd4602fd7944643b,15944434818436326459,003c7edadbfb7e00,0ea48e0e6d201489a4ff910e46866626
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\gaussian_blur (11).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,gaussian_blur (11).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,d11367ae2d51d0b3,15065499176266748083,00007e5adbfe0000,453d01c5673c76cc5dbf34b0807a6604
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\gaussian_blur (12).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,gaussian_blur (12).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,90536fac1cd03bc7,10399778749537074119,00003c5edfdf7e00,46e594fc1c40de0d3311c6f513af2b76
D:\skripsi\Dataset\IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das)\Malignant cases\gaussian_blur (13).jpg,IQ-OTHNCCD Lung Cancer Dataset (Augmented) (Subhajeet Das),Malignant cases,gaussian_blur (13).jpg,Malignant,Malignant (unspecified subtype),True,True,False,224,224,1.0,944a23ed787aa533,10685392568725447987,003c7ededf7e3c00,e68225a927ab60189410cab47798fe2b
